Name,Project,Arrangement,Organization,Theme,Year,Periodicity,Requested,Delivered,Established
Stichting Openluchtscholen voor het Gezonde Kind,Amsterdamse scholenbeurs 2017/2018,Subsidie Amsterdamse Scholenbeurs primair en voorgezet onderwijs,"Onderwijs, Jeugd en Zorg",Onderwijs,2017,Eenmalig,€ 80.000,€ 80.000,
Stichting Openluchtscholen voor het Gezonde Kind,Aanvraag Impuls Schoolpleinen,Subsidieregeling Amsterdamse Impuls Schoolpleinen,"Onderwijs, Jeugd en Zorg",Onderwijs,2017,Eenmalig,€ 70.000,€ 70.000,
Stichting Openluchtscholen voor het Gezonde Kind,VLOA huisvesting,Onderwijshuisvesting (VloA),"Onderwijs, Jeugd en Zorg",Onderwijs,2017,Eenmalig,€ 53.145,€ 23.704,
Stichting Openluchtscholen voor het Gezonde Kind,VLOA 2017-2018,Onderwijsvoorzieningen primair onderwijs,"Onderwijs, Jeugd en Zorg",Onderwijs,2017,Eenmalig,€ 96.192,€ 87.931,
Stichting Operatie Periscoop,Operatie Bos en Lommer Maatschappelijk Initiatief,Subsidieregeling maatschappelijk initiatief stadsdeel West,stadsdeel West,Welzijn en Zorg,2017,Eenmalig,€ 227.500,€ 227.500,
Stichting Opnieuw,Buurtkrant OpNieuw,"Basisvoorziening activering, participatie en sociale accommodaties (SD Centrum)",stadsdeel Centrum,Welzijn en Zorg,2017,Periodiek,€ 3.900,€ 3.900,€ 3.900
Stichting Orion,VLOA 2017/2018,Onderwijsvoorzieningen primair onderwijs,"Onderwijs, Jeugd en Zorg",Onderwijs,2017,Eenmalig,€ 83.928,€ 83.928,
Stichting Orion,Onderwijshuisvesting (VLOA),Onderwijshuisvesting (VloA),"Onderwijs, Jeugd en Zorg",Onderwijs,2017,Eenmalig,€ 324.666,€ 242.458,
Stichting Orion,Amsterdamse Lerarenbeurs,Subsidie Amsterdamse Lerarenbeurs primair en voorgezet onderwijs,"Onderwijs, Jeugd en Zorg",Onderwijs,2017,Eenmalig,€ 19.092,€ 17.092,
Stichting Orion,Internationalisering van het primair en voortgezet (speciaal) onderwijs,Subsidieregeling internationalisering van het primair en voortgezet (speciaal) onderwijs,"Onderwijs, Jeugd en Zorg",Onderwijs,2017,Eenmalig,€ 20.000,€ 20.000,
Stichting Ostade Theater,5200WOORDEN,"Subsidieregeling gebiedsgebonden kunst- en cultuuractiviteiten, eenmalige (tijdelijke) kunstinitiati",stadsdeel Zuid,Cultuur,2017,Eenmalig,€ 3.690,€ 0,€ 0
Stichting Ostade Theater,project Het is de Onzekerheid,"Subsidieregeling gebiedsgebonden kunst- en cultuuractiviteiten, eenmalige (tijdelijke) kunstinitiati",stadsdeel Zuid,Cultuur,2017,Eenmalig,€ 9.500,€ 0,€ 0
Stichting Ostade Theater,contimuering gesubsidieerde functies,Subsidie Continuering gesubsidieerde functies Zuid,stadsdeel Zuid,Inkomen,2017,Periodiek,€ 7.000,€ 7.000,
Stichting Ostade Theater,Ostade theater,Begrotingspost Subsidie SD Zuid (Organisatiespecifiek),stadsdeel Zuid,Algemeen,2017,Periodiek,€ 185.000,€ 162.296,
Stichting Ostade Theater,Inleenvergoedingen medewerkers,Eenmalige Initiatieven SD Zuid,stadsdeel Zuid,Algemeen,2017,Eenmalig,€ 22.709,€ 22.709,
Stichting Ostade Theater,SuperMarktblues,"Subsidieregeling gebiedsgebonden kunst- en cultuuractiviteiten, eenmalige (tijdelijke) kunstinitiati",stadsdeel Zuid,Cultuur,2017,Eenmalig,€ 6.000,€ 0,€ 0
Stichting Oudezijds 100,Oudezijds 100 MO en Medisch MW,Bijzondere subsidieverordening voor opvang en begeleiding van kwetsbare burgers,"Onderwijs, Jeugd en Zorg",Welzijn en Zorg,2017,Periodiek,€ 424.949,€ 424.949,
Stichting Outline,FLAM festival,Gebiedsgebonden Kunst en cultuuractiviteiten Stadsdeel Centrum,stadsdeel Centrum,Cultuur,2017,Eenmalig,€ 7.000,€ 7.000,€ 7.000
Stichting Paint your Future,Paint Your Future 2017,Subsidieregeling Aanpak Jeugdwerkloosheid 2016 - 2018,Werk,Werk,2017,Eenmalig,€ 225.000,€ 173.077,
Stichting Pakhuis de Zwijger,Documentairefestival DOCU by Night,"Gebiedsgebonden Kunst en cultuuractiviteiten, Kunst en Cultuur projecten en culturele festivals Sd O",stadsdeel Oost,Cultuur,2017,Eenmalig,€ 12.800,€ 5.000,€ 5.000
Stichting Paradiso Amsterdam,Paradiso Amsterdam 2017,"Verordening Amsterdamse culturele infrastructuur, Hoofdlijnen en Kunstenplan",Kunst en Cultuur,Cultuur,2017,Periodiek,€ 655.958,€ 655.958,
Stichting Participeren in Nederland,Aanpak Werkloosheid Statushouder 2016-2018,Subsidieregeling Programma Aanpak Statushouders 2016-2018,Werk,Werk,2017,Eenmalig,€ 82.320,€ 82.320,
Stichting Participeren in Nederland,Project Taalcoaches 2016-2018  Subsidiejaar 2017,Subsidieregeling Project Taalcoaches 2016-2018,Participatie,Participatie,2017,Eenmalig,€ 35.625,€ 35.625,
Stichting Participeren in Nederland,Taal en Ouderbetrokkenheid 2017-2018 basisschool Klaverblad.,Subsidieregeling Taal en Ouderbetrokkenheid,Participatie,Participatie,2017,Eenmalig,€ 34.800,€ 34.800,
Stichting Participeren in Nederland,Taal en Ouderbetrokkenheid 2017-2018 Basisschool de Schakel,Subsidieregeling Taal en Ouderbetrokkenheid,Participatie,Participatie,2017,Eenmalig,€ 34.800,€ 34.800,
Stichting Participeren in Nederland,Taal en Ouderbetrokkenheid 2017-2018 Shri Laksmi School,Subsidieregeling Taal en Ouderbetrokkenheid,Participatie,Participatie,2017,Eenmalig,€ 34.800,€ 34.800,
Stichting Pasensie,Project stichting Pasensie,Subsidieregeling maatschappelijk initiatief stadsdeel Zuidoost,stadsdeel Zuidoost,Welzijn en Zorg,2017,Eenmalig,€ 4.000,€ 0,€ 0
Stichting Pek-O-Bello,Bewonersbedrijf Pek-O-Bello,Subsidieregeling maatschappelijk initiatief stadsdeel Noord,stadsdeel Noord,Welzijn en Zorg,2017,Eenmalig,€ 11.547,€ 11.547,
Stichting Pek-O-Bello,Voor activiteiten Stichting Pek-O-Bello,Subsidieregeling maatschappelijk initiatief stadsdeel Noord,stadsdeel Noord,Welzijn en Zorg,2017,Eenmalig,€ 15.500,€ 15.500,
Stichting Pentecost Social Services,Activiteiten voor de Ghanese groep in Zuidoost,Subsidieregeling bewonersinitiatieven Stadsdeel Zuidoost,stadsdeel Zuidoost,Welzijn en Zorg,2017,Eenmalig,€ 4.750,€ 4.250,€ 4.250
Stichting Perron Oost,4 en 5 mei herdenking en viering,"Basisvoorziening activering, participatie en sociale accommodaties (SD Oost)",stadsdeel Oost,Welzijn en Zorg,2017,Eenmalig,€ 1.350,€ 1.350,€ 1.350
Stichting Perron Oost,Festival Perron Oost 2017,"Gebiedsgebonden Kunst en cultuuractiviteiten, Kunst en Cultuur projecten en culturele festivals Sd O",stadsdeel Oost,Cultuur,2017,Eenmalig,€ 10.000,€ 0,€ 0
Stichting Perron Oost,Voor Museum Perron Oost 2017,Subsidieregeling maatschappelijk initiatief stadsdeel Oost,stadsdeel Oost,Welzijn en Zorg,2017,Eenmalig,€ 5.000,€ 5.000,€ 5.000
Stichting Perron Oost,Museum Perron Oost 2017,"Gebiedsgebonden Kunst en cultuuractiviteiten, culturele instellingen  Sd Oost",stadsdeel Oost,Cultuur,2017,Periodiek,€ 5.000,€ 0,€ 0
Stichting Philadelphia Zorg,"activiteiten Zwerfkatten, eetclub, en creatief voor de buurt","Basisvoorziening activering, participatie en sociale accommodaties (SD Oost)",stadsdeel Oost,Welzijn en Zorg,2017,Eenmalig,€ 6.050,€ 5.050,
Stichting Philomela,Het evenement Sounds of Somalia,Gebiedsgebonden Kunst en cultuuractiviteiten Stadsdeel Centrum,stadsdeel Centrum,Cultuur,2017,Eenmalig,€ 10.000,€ 0,€ 0
Stichting Pianoconcerten,Performance concert De jukebox van Bach,Gebiedsgebonden Kunst en cultuuractiviteiten Stadsdeel Centrum,stadsdeel Centrum,Cultuur,2017,Eenmalig,€ 7.200,€ 0,€ 0
Stichting Platform Gehandicapten Zuidoost,"Platform Gehandicapten Zuidoost, PGZO","Basisvoorziening activering, participatie en sociale accommodaties (SD Zuidoost)",stadsdeel Zuidoost,Welzijn en Zorg,2017,Periodiek,€ 4.730,€ 4.680,€ 4.680
Stichting Platform Gehandicapten Zuidoost,inzichtelijk maken van toegankelijkheid van gebouwen,"Basisvoorziening activering, participatie en sociale accommodaties (SD Zuidoost)",stadsdeel Zuidoost,Welzijn en Zorg,2017,Periodiek,€ 4.200,€ 4.200,€ 4.200
Stichting Platform Gehandicapten Zuidoost,accomedatie,"Basisvoorziening activering, participatie en sociale accommodaties (SD Zuidoost)",stadsdeel Zuidoost,Welzijn en Zorg,2017,Periodiek,€ 4.320,€ 1.800,€ 1.800
Stichting Pluk de Nacht,Openlucht Filmfestival Pluk de Nacht 2017,Gebiedsgebonden Kunst en cultuuractiviteiten Stadsdeel West,stadsdeel West,Cultuur,2017,Eenmalig,€ 5.000,€ 5.000,€ 5.000
Stichting PodiumPartners,exploitatie theater Oostblok,"Gebiedsgebonden Kunst en cultuuractiviteiten, culturele instellingen  Sd Oost",stadsdeel Oost,Cultuur,2017,Periodiek,€ 163.000,€ 163.000,
Stichting PodiumPartners,"Werther Nieland, locatieproject geproduceerd door Oostblok, podium van Oost",Subsidie Kunst en cultuur Oost,stadsdeel Oost,Cultuur,2017,Eenmalig,€ 5.000,€ 0,€ 0
Stichting PodiumPartners,"5 mei buurtfeest samenwerking Oostblok, HVO Querido en MK24",Subsidieregeling bewonersinitiatieven stadsdeel Oost,stadsdeel Oost,Welzijn en Zorg,2017,Eenmalig,€ 1.870,€ 0,€ 0
Stichting PodiumPartners,Kerstfestival in Oostblok,"Gebiedsgebonden Kunst en cultuuractiviteiten, Kunst en Cultuur projecten en culturele festivals Sd O",stadsdeel Oost,Cultuur,2017,Eenmalig,€ 10.000,€ 9.000,
stichting Polderlicht,lichtkunstfestival 'parklicht',"Gebiedsgebonden Kunst en cultuuractiviteiten, Kunst en Cultuur projecten en culturele festivals Sd O",stadsdeel Oost,Cultuur,2017,Eenmalig,€ 15.000,€ 11.000,
Stichting Positive Society,"Studiezalen, Stadsdeel Nieuw-West",Basisvoorziening versterken pedagogische dragende samenleving en (talent)ontwikkeling bij jeugdigen,stadsdeel Nieuw-West,Jeugd,2017,Periodiek,€ 173.100,€ 110.000,
Stichting Positive Society,Aanvullende financien Studiezalen (Uitvoering van de gebiedsgerichte preventieve activiteit 2017),Basisvoorziening versterken pedagogische dragende samenleving en (talent)ontwikkeling bij jeugdigen,stadsdeel Nieuw-West,Jeugd,2017,Eenmalig,€ 20.000,€ 20.000,
Stichting Powerlady,Aangepast interventie Activeringsplan Zuidoost,"Basisvoorziening activering, participatie en sociale accommodaties (SD Zuidoost)",stadsdeel Zuidoost,Welzijn en Zorg,2017,Eenmalig,€ 39.200,€ 39.200,
Stichting Powerlady,Begeleiding van Statushouders met als doel uitstroom naar opleiding,Subsidieregeling Programma Aanpak Statushouders 2016-2018,Werk,Werk,2017,Eenmalig,€ 25.000,€ 0,€ 0
Stichting Present Amsterdam,vrijwilligerswerk,Basisvoorziening versterken vrijwillige inzet en informele netwerken (SD Nieuw-West),stadsdeel Nieuw-West,Welzijn en Zorg,2017,Eenmalig,€ 5.000,€ 5.000,€ 5.000
Stichting Present Amsterdam,vrijwilligerswerk,Basisvoorziening versterken vrijwillige inzet en informele netwerken (SD Zuid),stadsdeel Zuid,Welzijn en Zorg,2017,Eenmalig,€ 5.000,€ 5.000,
Stichting Present Amsterdam,vrijwilligerswerk,Basisvoorziening versterken vrijwillige inzet en informele netwerken (SD Noord),stadsdeel Noord,Welzijn en Zorg,2017,Eenmalig,€ 5.000,€ 5.000,
Stichting Present Amsterdam,vrijwilligerswerk,Basisvoorziening versterken vrijwillige inzet en informele netwerken (SD Centrum),stadsdeel Centrum,Welzijn en Zorg,2017,Eenmalig,€ 5.000,€ 5.000,€ 5.000
Stichting Present Amsterdam,vrijwilligerswerk,Basisvoorziening versterken vrijwillige inzet en informele netwerken (SD Oost),stadsdeel Oost,Welzijn en Zorg,2017,Eenmalig,€ 5.000,€ 5.000,€ 5.000
Stichting Present Amsterdam,vrijwilligerswerk,Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk,"Onderwijs, Jeugd en Zorg",Welzijn en Zorg,2017,Eenmalig,€ 75.000,€ 45.000,
Stichting Present Amsterdam,vrijwilligerswerk,Basisvoorziening versterken vrijwillige inzet en informele netwerken (SD Zuidoost),stadsdeel Zuidoost,Welzijn en Zorg,2017,Eenmalig,€ 5.000,€ 0,€ 0
Stichting Present Amsterdam,vrijwilligerswerk,Basisvoorziening versterken vrijwillige inzet en informele netwerken (SD West),stadsdeel West,Welzijn en Zorg,2017,Eenmalig,€ 5.000,€ 0,€ 0
Stichting Primair Onderwijs Zuidoost,Zomerschool Zuidoost 2017,Basisvoorziening versterken pedagogische dragende samenleving en (talent)ontwikkeling bij jeugdigen,stadsdeel Zuidoost,Jeugd,2017,Periodiek,€ 27.000,€ 27.000,
Stichting Prisma,versterken participatie van Amsterdammers met een verstandelijke beperking,Begrotingspost Subsidie OJZ (Organisatiespecifiek),"Onderwijs, Jeugd en Zorg",Algemeen,2017,Periodiek,€ 260.000,€ 260.000,
Stichting Prisma,Toernooivervoer 2017,Subsidieregeling Gehandicaptensport (sportactiviteiten en evenementen),Sport en Bos,Sport,2017,Eenmalig,€ 2.100,€ 1.600,€ 1.600
Stichting Prisma,duurzame ondersteuning LVB bewoners in Noord,"Basisvoorziening activering, participatie en sociale accommodaties (SD Noord)",stadsdeel Noord,Welzijn en Zorg,2017,Periodiek,€ 43.450,€ 43.450,
Stichting Prisma,duurzame ondersteuning LVB bewoners in West,"Basisvoorziening activering, participatie en sociale accommodaties (SD West)",stadsdeel West,Welzijn en Zorg,2017,Periodiek,€ 33.632,€ 33.632,
Stichting Prisma,Naschoolse sportverenigingen Speciaal Onderwijs,Begrotingspost Subsidie SD Zuid (Organisatiespecifiek),stadsdeel Zuid,Algemeen,2017,Eenmalig,€ 20.000,€ 20.000,
Stichting Prisma,Naschoolse sportvereniging,Subsidieregeling Gehandicaptensport (sportactiviteiten en evenementen),Sport en Bos,Sport,2017,Eenmalig,€ 7.310,€ 7.310,
Stichting Prisma,Participatie van LVB bewoners in Oost,"Basisvoorziening activering, participatie en sociale accommodaties (SD Oost)",stadsdeel Oost,Welzijn en Zorg,2017,Eenmalig,€ 52.632,€ 52.632,
Stichting Prisma,Bijdrage in de extra kosten voor zwembadhuur,Subsidieregeling Gehandicaptensport (extra kosten),Sport en Bos,Sport,2017,Eenmalig,€ 2.430,€ 1.200,€ 1.200
Stichting Prisma,Buurtsportcoaches 2017,Eenmalige Initiatieven Sport en Bos,Sport en Bos,Algemeen,2017,Eenmalig,€ 13.000,€ 13.000,
Stichting Prisma,Buurtsportcoaches Special Heroes 2017,Eenmalige Initiatieven Sport en Bos,Sport en Bos,Algemeen,2017,Eenmalig,€ 39.600,€ 39.600,
Stichting Prisma,netwerkversterking LVB bewoners dmv Buren!groep,"Basisvoorziening activering, participatie en sociale accommodaties (SD Noord)",stadsdeel Noord,Welzijn en Zorg,2017,Eenmalig,€ 24.778,€ 24.778,
Stichting Prisma,Project Ik wil met jou... in Zuidoost Fase 3,"Basisvoorziening activering, participatie en sociale accommodaties (SD Zuidoost)",stadsdeel Zuidoost,Welzijn en Zorg,2017,Eenmalig,€ 26.923,€ 26.923,
Stichting Prisma,LVB Buurtmaatjes Zuid,Basisvoorziening versterken vrijwillige inzet en informele netwerken (SD Zuid),stadsdeel Zuid,Welzijn en Zorg,2017,Eenmalig,€ 12.022,€ 12.022,
Stichting Pro Pro Producties,Activiteiten in Zuid van Theatergroep Lichtbende,"Gebiedsgebonden Kunst en cultuuractiviteiten, periodieke kunstinitiatieven Sd Zuid",stadsdeel Zuid,Cultuur,2017,Periodiek,€ 32.000,€ 0,€ 0
Stichting ProFor - Bureau voor Samenlevingsopbouw binnen het Nederlands Koninkrijk,Huiskamer Hogevecht en Armoedebestrijding,"Basisvoorziening activering, participatie en sociale accommodaties (SD Zuidoost)",stadsdeel Zuidoost,Welzijn en Zorg,2017,Eenmalig,€ 30.150,€ 10.000,
Stichting ProFor - Bureau voor Samenlevingsopbouw binnen het Nederlands Koninkrijk,organiseren van een evenement op 16 september 2017,Subsidieregeling bewonersinitiatieven Stadsdeel Zuidoost,stadsdeel Zuidoost,Welzijn en Zorg,2017,Eenmalig,€ 2.775,€ 2.775,€ 2.775
Stichting Projecten Streetcornerwork,Dagnesteding langdurig verslaafden en OGGZ-clienten,"Basisvoorziening activering, participatie en sociale accommodaties (SD West)",stadsdeel West,Welzijn en Zorg,2017,Periodiek,€ 42.300,€ 0,€ 0
Stichting Projecten Streetcornerwork,Dagbesteding OGGZ-clienten,"Basisvoorziening activering, participatie en sociale accommodaties (SD Zuidoost)",stadsdeel Zuidoost,Welzijn en Zorg,2017,Periodiek,€ 81.979,€ 81.979,
Stichting Promotie Maritieme Tradities,Museumschip Hr.Ms. Mahu,"Gebiedsgebonden Kunst en cultuuractiviteiten, periodieke kunstinitiatieven Sd Noord",stadsdeel Noord,Cultuur,2017,Periodiek,€ 5.000,€ 0,€ 0
Stichting Publieke Omroep Amsterdam,FunX Amsterdam,Begrotingspost Subsidie Kunst en Cultuur (Organisatiespecifiek),Kunst en Cultuur,Algemeen,2017,Periodiek,€ 50.000,€ 50.000,
Stichting Publieke Omroep Amsterdam,Publieke Omroep Amsterdam 2017,Begrotingspost Subsidie Kunst en Cultuur (Organisatiespecifiek),Kunst en Cultuur,Algemeen,2017,Periodiek,€ 3.676.983,€ 3.676.983,
Stichting Raad is Daad,Verborgen armoede,"Basisvoorziening activering, participatie en sociale accommodaties (SD West)",stadsdeel West,Welzijn en Zorg,2017,Eenmalig,€ 27.990,€ 0,€ 0
Stichting Radio en Televisie Amsterdam Zuidoost,Radioprogramma's voor bewoners,Eenmalige Initiatieven SD Zuidoost,stadsdeel Zuidoost,Algemeen,2017,Eenmalig,€ 37.500,€ 25.000,
Stichting Reade,"2017 Special Heroes, Sportloket en aangepast sporten",Eenmalige Initiatieven Sport en Bos,Sport en Bos,Algemeen,2017,Eenmalig,€ 52.000,€ 52.000,
Stichting Reade,VondelGames 2017,Eenmalige Initiatieven Sport en Bos,Sport en Bos,Algemeen,2017,Eenmalig,€ 35.000,€ 35.000,
Stichting Rechtswinkel Bijlmermeer,Verlenen van kosteloze juridische hulp aan bewoners van Zuid-oost,"Basisvoorziening activering, participatie en sociale accommodaties (SD Zuidoost)",stadsdeel Zuidoost,Welzijn en Zorg,2017,Periodiek,€ 3.000,€ 3.000,€ 3.000
Stichting Rechtswinkel Noord-Holland Noord,Activiteiten Rechtswinkel 2017,Subsidieregeling maatschappelijk initiatief stadsdeel Noord,stadsdeel Noord,Welzijn en Zorg,2017,Eenmalig,€ 1.750,€ 1.750,€ 1.750
Stichting RIGHTABOUTNOW INC.,Culturele instelling RIGHTABOUTNOW INC.,"Gebiedsgebonden Kunst en cultuuractiviteiten, culturele instellingen  Sd Oost",stadsdeel Oost,Cultuur,2017,Periodiek,€ 20.000,€ 10.000,
Stichting RIGHTABOUTNOW INC.,Straattori Festival 2017,"Gebiedsgebonden Kunst en cultuuractiviteiten, Kunst en Cultuur projecten en culturele festivals Sd O",stadsdeel Oost,Cultuur,2017,Eenmalig,€ 15.000,€ 10.000,
Stichting RIGHTABOUTNOW INC.,Oldtimers,"Basisvoorziening activering, participatie en sociale accommodaties (SD Oost)",stadsdeel Oost,Welzijn en Zorg,2017,Eenmalig,€ 15.000,€ 4.500,€ 4.500
Stichting RIGHTABOUTNOW INC.,"Oldtimers, theaterproject voor ouderen",Gebiedsgebonden Kunst en cultuuractiviteiten Stadsdeel Centrum,stadsdeel Centrum,Cultuur,2017,Eenmalig,€ 5.000,€ 5.000,€ 5.000
Stichting RIGHTABOUTNOW INC.,urban danstheaterstuk voor de jeugd Ja He?,"Gebiedsgebonden Kunst en cultuuractiviteiten, Kunst en Cultuur projecten en culturele festivals Sd O",stadsdeel Oost,Cultuur,2017,Eenmalig,€ 7.500,€ 0,€ 0
Stichting RIGHTABOUTNOW INC.,"Oldtimers, theaterproject voor ouderen",Gebiedsgebonden Kunst en cultuuractiviteiten Stadsdeel West,stadsdeel West,Cultuur,2017,Eenmalig,€ 7.500,€ 7.500,
Stichting RIGHTABOUTNOW INC.,"Oldtimers, theaterproject voor ouderen","Basisvoorziening activering, participatie en sociale accommodaties (SD Zuidoost)",stadsdeel Zuidoost,Welzijn en Zorg,2017,Eenmalig,€ 7.500,€ 0,€ 0
Stichting RIGHTABOUTNOW INC.,JA HE? Jeugdtheater en zelfontplooiing,Basisvoorziening versterken pedagogische dragende samenleving en (talent)ontwikkeling bij jeugdigen,stadsdeel Oost,Jeugd,2017,Eenmalig,€ 7.500,€ 0,€ 0
Stichting Road of Hope,Vluchtelingen in staat te stellen bij te dragen aan en deel te nemen in de Nederlandse maatschappij,Subsidieregeling Burgerschap en Diversiteit,"Onderwijs, Jeugd en Zorg",Participatie,2017,Eenmalig,€ 105.760,€ 0,€ 0
Stichting ROC van Amsterdam,Artikel 4b: het inschrijven voor een wettelijk erkende opleiding,Subsidieregeling Programma Aanpak Statushouders 2016-2018,Werk,Werk,2017,Eenmalig,€ 401.344,€ 0,€ 0
Stichting ROC van Amsterdam,Weekend College,Basisvoorziening versterken pedagogische dragende samenleving en (talent)ontwikkeling bij jeugdigen,stadsdeel Zuidoost,Jeugd,2017,Periodiek,€ 150.000,€ 150.000,
Stichting ROC van Amsterdam,To The Top,Basisvoorziening versterken pedagogische dragende samenleving en (talent)ontwikkeling bij jeugdigen,stadsdeel Zuidoost,Jeugd,2017,Periodiek,€ 40.000,€ 40.000,
Stichting ROC van Amsterdam,Projecten in het kader van de mbo-agenda,Subsidieregeling projectplannen MBO-Agenda,"Onderwijs, Jeugd en Zorg",Onderwijs,2017,Eenmalig,€ 1.171.878,€ 1.114.998,
Stichting ROC van Amsterdam,Amsterdamse lerarenbeurs,Subsidieregeling Amsterdamse Lerarenbeurs mbo,"Onderwijs, Jeugd en Zorg",Onderwijs,2017,Eenmalig,€ 91.912,€ 91.912,
Stichting ROC van Amsterdam,Scholenbeurs mbo agenda Amsterdam,Subsidieregeling Amsterdamse Scholenbeurs mbo,"Onderwijs, Jeugd en Zorg",Onderwijs,2017,Eenmalig,€ 909.236,€ 908.415,
Stichting ROC van Amsterdam,Welkom teams,Eenmalige Initiatieven Economie,Economie,Algemeen,2017,Eenmalig,€ 75.000,€ 50.000,
